YEAR,MONTH,DATE,TIME,LOCATION,TEMP_CURRENT,HEAT_INDEX,TEMP_MAX,TEMP_MIN,HUMIDITY,DAILY_PRECIP_PROB,WIND_SPEED(MPH)2022,05,28,13:13,San Ganascio,31.11,31.36,31.72,16.76,42,0.78,2.57
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:03,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
2022,05,29,01:04,San Ganascio,18.8,18.77,23.13,14.8,78,0.53,2.06
